eps_mode,variant,scope,signal_wide,allow_extended,eps_gate,core_mode,allow_entry_volume_gap,allow_without_volume_confirm,geometry_mode,allow_clear_geometry_failure,geometry_caution_hard_filter,freshness_mode,allow_freshness_missing,buy_point_mode,allow_below_candidate_buy_point,industry_cover,research_order,proximity_reorder,max_picks,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,baseline_variant,baseline_weeks,candidate_weeks,overlap_weeks,missed_baseline_weeks,missed_baseline_avg_return_pct,missed_baseline_median_return_pct,missed_baseline_stop_weeks,overlap_avg_return_delta_pct,overlap_median_return_delta_pct,weeks_intuitive,valid_return_weeks,missing_path_weeks,positive_weeks,negative_weeks,flat_weeks,positive_week_rate,negative_week_rate,weeks_with_less_than_3_picks,final_equity_proxy,total_return_pct_proxy,non_actionable_picks,extended_picks,clear_geometry_picks,freshness_missing_picks,below_candidate_buy_point_picks,total_picks,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_ind_def_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,True,def,False,3,5,37,28,84,14.95171925,8.90671,27.794369625,-5.388138333333334,108.101504,9.15057,-13.74671,0.11904761904761904,0.16666666666666666,0.15476190476190477,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07936507936507936,0.06829268292682927,0.022608695652173914,11.398229833333334,-4.5797015,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-1.3476168511904763,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1150556.9196426237,11405.569196426239,0,0,0,0,0,84,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,78,52,18205.469999999994,82.05469999999994,-6.608368436601408,112,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,True,prox,True,1,7,37,21,37,14.690217,4.471709,27.286902,-11.40476,193.529095,14.690217,-11.40476,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-11.404760000000001,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,2.5143362142857146,0.2867290000000001,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,True,prox,True,2,7,37,28,64,15.5550815,8.90671,24.585079375,-6.265126,108.101504,14.006024,-13.74671,0.125,0.203125,0.15625,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.07142857142857142,0.06341463414634146,0.017391304347826087,9.580532199999999,-7.1424176,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.9231126607142857,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,28,764974.0508073423,7549.7405080734225,0,0,0,0,0,64,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,64,61,40,17804.838399999993,78.04838399999994,-10.461005239951248,92,4,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_ind_prox_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,True,prox,True,3,6,37,28,84,14.664335833333332,8.90671,27.794369625,-6.076832,108.101504,8.673156,-13.74671,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07936507936507936,0.06829268292682927,0.02434782608695652,11.398229833333334,-7.1424176,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-1.600582904761905,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1025415.5231787753,10154.155231787754,0,0,0,0,0,84,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,53,16969.103599999995,69.69103599999995,-11.438762480947185,112,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_def_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,False,def,False,1,5,37,21,37,14.690217,4.471709,27.286902,-0.748904,193.529095,14.690217,-0.748904,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-0.748904,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,3.0217579285714287,0.7445145000000002,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_def_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,False,def,False,2,5,37,28,65,15.5550815,9.345645,24.585079375,-4.2633275,108.101504,14.006024,-7.777751,0.12307692307692308,0.18461538461538463,0.13846153846153847,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.06349206349206349,0.05853658536585366,0.01565217391304348,11.0400846,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.286925535714285,0.0,37,28,9,27,1,0,0.9642857142857143,0.03571428571428571,28,867873.2202320222,8578.732202320221,0,0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,65,62,41,18351.503999999994,83.51503999999994,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_def_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,False,def,False,3,4,37,28,85,15.2655425,9.180576250000001,27.794369625,-6.643805,108.101504,9.77448,-13.74671,0.11764705882352941,0.15294117647058825,0.15294117647058825,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07142857142857142,0.06341463414634146,0.022608695652173914,11.398229833333334,-4.8678289999999995,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-0.10933667261904757,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1601141.9525765248,15911.419525765248,0,0,0,0,0,85,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,85,79,53,21057.752000000004,110.57752000000005,-7.8800898812891536,108,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,False,prox,True,1,6,37,21,37,14.690217,4.471709,27.286902,-11.40476,193.529095,14.690217,-11.40476,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-11.404760000000001,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,2.5143362142857146,0.2867290000000001,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,False,prox,True,2,6,37,28,65,15.5550815,9.345645,24.585079375,-9.591255499999999,108.101504,14.006024,-11.40476,0.12307692307692308,0.18461538461538463,0.13846153846153847,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.06349206349206349,0.05853658536585366,0.01565217391304348,11.0400846,-9.953956400000001,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.477208678571428,0.0,37,28,9,27,1,0,0.9642857142857143,0.03571428571428571,28,867873.2202320222,8578.732202320221,0,0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,65,62,41,18564.27839999999,85.64278399999989,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpstrict,False,False,prox,True,3,5,37,28,85,14.500299666666667,9.345645,27.794369625,-6.6438049999999995,108.101504,8.673156,-13.74671,0.11764705882352941,0.15294117647058825,0.16470588235294117,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07142857142857142,0.06341463414634146,0.02434782608695652,11.398229833333334,-8.419781000000002,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-0.43455142857142864,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1380501.266708048,13705.012667080482,0,0,0,0,0,85,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,85,79,53,21541.848399999995,115.41848399999996,-5.4482743489318475,108,1,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,True,def,False,1,7,37,21,37,14.690217,4.471709,27.286902,-0.748904,193.529095,14.690217,-0.748904,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-0.748904,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,3.0217579285714287,0.7445145000000002,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,True,def,False,2,7,37,28,64,15.5550815,8.90671,24.585079375,-6.265126,108.101504,14.006024,-13.74671,0.125,0.203125,0.15625,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.07142857142857142,0.06341463414634146,0.017391304347826087,9.580532199999999,-4.7688092,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.885470660714286,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,28,759496.4619307808,7494.964619307808,0,0,0,0,0,64,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,64,62,41,18459.373999999996,84.59373999999995,-8.344667360191737,90,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,True,def,False,3,6,37,28,84,14.95171925,8.90671,27.794369625,-5.388138333333334,108.101504,9.15057,-13.74671,0.11904761904761904,0.16666666666666666,0.15476190476190477,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07936507936507936,0.06829268292682927,0.022608695652173914,11.398229833333334,-4.5797015,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-1.3476168511904763,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1150556.9196426237,11405.569196426239,0,0,0,0,0,84,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,78,52,18205.469999999994,82.05469999999994,-6.608368436601408,112,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,True,prox,True,1,8,37,21,37,14.690217,4.471709,27.286902,-11.40476,193.529095,14.690217,-11.40476,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-11.404760000000001,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,2.5143362142857146,0.2867290000000001,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,True,prox,True,2,8,37,28,64,15.5550815,8.90671,24.585079375,-6.265126,108.101504,14.006024,-13.74671,0.125,0.203125,0.15625,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.07142857142857142,0.06341463414634146,0.017391304347826087,9.580532199999999,-7.1424176,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.9231126607142857,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,28,764974.0508073423,7549.7405080734225,0,0,0,0,0,64,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,64,61,40,17804.838399999993,78.04838399999994,-10.461005239951248,92,4,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_prox_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,True,prox,True,3,7,37,28,84,14.664335833333332,8.90671,27.794369625,-6.076832,108.101504,8.673156,-13.74671,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07936507936507936,0.06829268292682927,0.02434782608695652,11.398229833333334,-7.1424176,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-1.600582904761905,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1025415.5231787753,10154.155231787754,0,0,0,0,0,84,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,53,16969.103599999995,69.69103599999995,-11.438762480947185,112,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_def_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,False,def,False,1,6,37,21,37,14.690217,4.471709,27.286902,-0.748904,193.529095,14.690217,-0.748904,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-0.748904,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,3.0217579285714287,0.7445145000000002,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12300.009999999998,23.00009999999999,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_def_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,False,def,False,2,6,37,28,65,15.5550815,9.345645,24.585079375,-4.2633275,108.101504,14.006024,-7.777751,0.12307692307692308,0.18461538461538463,0.13846153846153847,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.06349206349206349,0.05853658536585366,0.01565217391304348,11.0400846,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.286925535714285,0.0,37,28,9,27,1,0,0.9642857142857143,0.03571428571428571,28,867873.2202320222,8578.732202320221,0,0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,65,62,41,18351.503999999994,83.51503999999994,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_def_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,False,def,False,3,5,37,28,85,15.2655425,9.180576250000001,27.794369625,-6.643805,108.101504,9.77448,-13.74671,0.11764705882352941,0.15294117647058825,0.15294117647058825,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07142857142857142,0.06341463414634146,0.022608695652173914,11.398229833333334,-4.8678289999999995,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-0.10933667261904757,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1601141.9525765248,15911.419525765248,0,0,0,0,0,85,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,85,79,53,21057.752000000004,110.57752000000005,-7.8800898812891536,108,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_prox_top1,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,False,prox,True,1,7,37,21,37,14.690217,4.471709,27.286902,-11.40476,193.529095,14.690217,-11.40476,0.10810810810810811,0.1891891891891892,0.16216216216216217,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.253482,-11.404760000000001,193.529095,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,2.5143362142857146,0.2867290000000001,37,21,16,20,1,0,0.9523809523809523,0.047619047619047616,21,227216.12307674586,2172.1612307674586,0,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,37,36,20,12579.500399999999,25.795003999999988,-12.620461486257216,57,2,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_prox_top2,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,False,prox,True,2,7,37,28,65,15.5550815,9.345645,24.585079375,-9.591255499999999,108.101504,14.006024,-11.40476,0.12307692307692308,0.18461538461538463,0.13846153846153847,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.06349206349206349,0.05853658536585366,0.01565217391304348,11.0400846,-9.953956400000001,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-2.477208678571428,0.0,37,28,9,27,1,0,0.9642857142857143,0.03571428571428571,28,867873.2202320222,8578.732202320221,0,0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,65,62,41,18564.27839999999,85.64278399999989,-8.344667360191737,88,3,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_prox_top3,sig,True,False,pass25,corestrict,False,False,geomclean,False,True,freshallow,True,bpallow,True,False,prox,True,3,6,37,28,85,14.500299666666667,9.345645,27.794369625,-6.6438049999999995,108.101504,8.673156,-13.74671,0.11764705882352941,0.15294117647058825,0.16470588235294117,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07142857142857142,0.06341463414634146,0.02434782608695652,11.398229833333334,-8.419781000000002,125.1870222,skill_industry_eps_known,40,37,37,3,24.033752,24.033752,1,-0.43455142857142864,0.0,37,28,9,26,2,0,0.9285714285714286,0.07142857142857142,9,1380501.266708048,13705.012667080482,0,0,0,0,0,85,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,85,79,53,21541.848399999995,115.41848399999996,-5.4482743489318475,108,1,37,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top1,sig,True,False,pass25,coreentryloose,True,False,geomreject,False,False,freshstrict,False,bpstrict,False,True,def,False,1,5,38,22,38,15.2655425,7.841255749999999,26.4599595,-0.748904,193.529095,15.2655425,-0.748904,0.10526315789473684,0.18421052631578946,0.15789473684210525,0.015873015873015872,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.03414634146341464,0.010434782608695653,1.7480115,-0.748904,193.529095,skill_industry_eps_known,40,38,38,2,7.749535,7.749535,1,3.7871476136363644,1.1777992499999992,38,22,16,21,1,0,0.9545454545454546,0.045454545454545456,22,300391.9459327555,2903.9194593275547,0,0,0,0,0,38,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,38,37,21,10922.59,9.22590000000001,-12.620461486257216,56,2,38,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top2,sig,True,False,pass25,coreentryloose,True,False,geomreject,False,False,freshstrict,False,bpstrict,False,True,def,False,2,5,38,28,67,15.8627605,7.942355750000001,24.585079375,-4.2633275,116.183057,14.979756,-7.777751,0.11940298507462686,0.1791044776119403,0.14925373134328357,0.031746031746031744,0.03902439024390244,0.03902439024390244,0.06349206349206349,0.05853658536585366,0.017391304347826087,10.03694,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,38,38,2,7.749535,7.749535,1,-0.7014491071428562,0.0,38,28,10,27,1,0,0.9642857142857143,0.03571428571428571,28,926943.8602315491,9169.438602315491,0,0,0,0,0,67,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,67,66,41,16238.284,62.38284000000001,-12.605359022947404,92,3,38,2025-10-24,2026-08-21
with_eps,sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top3,sig,True,False,pass25,coreentryloose,True,False,geomreject,False,False,freshstrict,False,bpstrict,False,True,def,False,3,4,38,28,88,15.52704475,8.711386083333334,27.794369625,-4.2633275,108.101504,10.001526,-11.182424,0.10227272727272728,0.14772727272727273,0.13636363636363635,0.03968253968253968,0.04390243902439024,0.04390243902439024,0.07142857142857142,0.06341463414634146,0.020869565217391306,10.889794583333334,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,38,38,2,7.749535,7.749535,1,-1.0159264285714287,0.0,38,28,10,27,1,0,0.9642857142857143,0.03571428571428571,9,1106235.7479297153,10962.357479297154,0,0,0,0,0,88,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,88,84,54,16364.43,63.64430000000001,-11.268163007446198,110,3,38,2025-10-24,2026-08-21
